27,Data Analyst,RiverBank,,"Why RiverBank?  RiverBank is an organization that believes in creating a place where each Team Member’s unique spirit and individualism can flourish. We believe that our Team Member’s ideas and visions are important, and that we can all work together to identify & find solutions to challenges. RiverBank's passion is to make Innovative Business Banking easy. We support businesses, communities, and people by being uniquely better in providing all the high-touch and high expertise service you’d expect from a Relationship Bank with the added perks of striving to implement streamlined technological solutions.  Want to be a part of community of people striving to be uniquely better?  What You’ll Do You're fantastic with problem solving using data & analytics and are also an approachable and motivated self starter. You can extract and compile data, but also examine it critically, communicate it simply, and make suggestions on how we should act on the findings. This will be RiverBank's first ever Data Analyst, so we need someone who doesn't mind changing the status quo!  Assist in RiverBank's quest to be a truly data driven decision-making company Help us build our data processes from the ground up in scalable and innovative ways Compile data from a variety of existing systems to create reports and tools that make it easy to find and use data in business decisions Assist in choosing what tools and resources RiverBank should use for data processes moving forward Assist in finding ways to utilize data to grow our customer base (both organic and existing customer growth)  Help create the standard operating procedures for our data processes  Your Qualifications  Experience with extracting data from multiple systems in order to guide business decisions  Experience presenting and speaking about data in a clear & innovative way to find solutions to business opportunities Experience building out new data processes & procedures An ability to be approachable and communicate with team members across the company Self-motivation and critical thinking are key qualities we're looking for  Confidence can sometimes hold us back from applying for a job. But we’ll let you in on a secret: there’s no such thing as a ‘perfect’ candidate. RiverBank is a place where everyone can grow. So however you identify and whatever background you bring with you, please apply if this is a role that would make you excited to come into work every day.  More to Know:  $50,000+ Depending on Experience (we really mean that, so please apply if this is something that you could see yourself thriving at) Flexible & Remote Work Arrangements Available Vacation, PTO, Sick Leave, & All Bank Holidays (at least 36+ paid days off total that increase with tenure) 90% Employer Paid Medical (HSA & PPO Options) & 100% Employer Paid Vision, Dental, & Long Term Disability Insurance for every Team Member An HRA where an employee only pays six hundred dollars towards their medical deductible and the company reimburses any other deductible costs ($4,900 value) Employer-paid Life Insurance (two times your annual earnings)  4% company 401k match on contributions after 3 months  Paid Parental Leave   Is this role not an exact fit? Feel free to check out the rest of our opportunities @ BambooHR!  RiverBank is an equal opportunity employer, committed to hiring a diverse workforce and preserving inclusive hiring practices. RiverBank, Inc. does not discriminate based on race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.",www.indeed.com/rc/clk?jk=45a8e4ea7adfa5e5&fccid=d0a6c0027837c640&vjs=3,20220117
28,Data Specialist,Thompson School District,,"JobID: 9803  Position Type:  Administrative, Professional, Technical  Date Posted:  1/14/2022  Location:  Learning Services  Closing Date:   01/30/2022  Assignment Type: FTE/Hours Per Day:  Full time 1.0/8 hours per day  Assignment Tenure: End Date (if Temporary)   N/A ABOUT THOMPSON SCHOOL DISTRICT: The Thompson School District is the 17th largest school district in Colorado, encompassing 362 square miles and serving approximately 15,000 students. The district's territory includes Loveland and Berthoud, plus sections of Fort Collins, Windsor, Johnstown and unincorporated land in Larimer, Weld and Boulder counties. TSD serves students in Pre-K through 12th grade with thirteen school-based preschool programs, a dedicated preschool building, two K-8 buildings, eighteen elementary schools, five middle schools, five high schools, two charter schools and one career campus. Teachers and administrators collaborate with families and community partners to ensure that students are college, career and community ready. Visit the district website at thompsonschools.org to learn more SUMMARY: To query, collect, clean, organize, analyze and report on district data including student achievement data, survey data, and accountability measures and to create and maintain interactive online data visualizations. Also, responsible for the student achievement data reporting for all stakeholders of the district, which includes data import, data cleaning, database management, data analysis and data reporting. APT Salary Schedule B – Range 3 The starting salary for Range 3 is $47,216 Final salary is determined based on relevant experience.  Benefits include: Health, dental and life insurance, PERA retirement, paid time off, extended leave bank, as well as other optional benefit elections.",www.indeed.com/rc/clk?jk=7ad9e941e8fc14f4&fccid=c4b80661cfafcc80&vjs=3,20220117
29,Data Analyst-Quality,"MSO of Puerto Rico, LLC",,"LE0006 MSO of Puerto Rico, LLC It's fun to work in a company where people truly BELIEVE in what they're doing! We're committed to bringing passion and customer focus to the business. Lead monthly formulary changes and new year’s benefit set-up implementation, testing and validation. Perform internal monthly audits to the Pharmacy Department and related PBM operations, as defined by the department to ensure alignment with CMS requirements. Present audit results to Pharmacy leadership and Compliance, and propose and implement corrective actions, as needed. Assess current policies and procedures against CMS requirements, identify gaps, and implement process improvements. Generate Data Validation Audit (DVA) Universes and support the DVA overall audit process in accordance with regulatory CMS protocols. Support call monitoring and identify training needs for the personnel using product and benefit knowledge. Conduct constructive coaching/feedback sessions: Utilize a coaching form (developed as a subset of the monitoring sheet) to provide coaching feedback to the Team Leaders, Supervisors and Department Directors. Utilize established criteria for identifying opportunities for coaching. Communicate/elevate identified unresolved issues to the appropriate supervisor as needed. Coordinates/advocates resolution of member pharmacy issues, concerns, and grievances. Generate J Codes, diagnosis, and services reports in the corresponding timeframes. Support CMS audits and NCQA accreditation (Gather universes and evidence among others). Act as back-up for the Audit and Quality Assurance Data Analysts as needed. If you like wild growth and working with happy, enthusiastic over-achievers, you'll enjoy your career with us!",www.indeed.com/rc/clk?jk=148049df5ba5503a&fccid=ed4762e9cd27f090&vjs=3,20220117
30,Data Analyst,Cianbro,,"Cianbro Equipment LLC is a wholly-owned subsidiary of The Cianbro Companies, a large-scale construction corporation, headquartered in Pittsfield, Maine. Cianbro Equipment is responsible for managing all physical assets of The Cianbro Companies, including the equipment and tool rental fleet and all property locations as well as other assets. The Cianbro Equipment Data Analyst will be a critical role with responsibilities impacting all six Cianbro Equipment sites across five states.Job ResponsibilitiesOrganize available data across 6+ data repositoriesUsing automated business intelligence tools extract data across all available resourcesDevelop and maintain databases and data systemsWork with area managers and subject matter experts (SME) to analyze and assess the quality, veracity, and value of dataWork with area managers and SMEs to develop key performance indicators for all areas across the organizationPrepare reports and briefings for area managers and corporate managersWork with Operational Excellence, IT, engineers, SMEs, and management heads to identify process improvement opportunities, propose system modifications, and devise data governance strategiesUse statistical tools to identify, analyze, and interpret patterns and trends in complex data sets that could be helpful in diagnosis and predictive analyticsQualifications/ RequirementsUndergraduate Degree in Data Science/Data AnalyticsExceptional communication skills, written and verbalComfortable briefing C-Suite team membersSelf Starter – This is a new position with growth potential. This individual will be empowered to develop and grow this position to their capabilitiesProficiency in Microsoft Office Suite and Microsoft Power BI ToolsFamiliarity with SQL, Oracle, Matlab, Python, HadoopCommitment to Safety, Quality, ProductivityCianbro is an employee-owned, tobacco-free, equal opportunity employer, we do not discriminate based on marital status, race, color, creed, gender, sex, religion, national origin, gender identity, age, veteran status, union affiliation, physical or mental disability, citizenship status, sexual orientation, genetic information, or other legally protected status.Job Type: Full-timeBenefits:401(k)Dental insuranceEmployee assistance programEmployee discountFlexible spending accountHealth insuranceHealth savings accountLife insurancePaid time offParental leaveProfessional development assistanceReferral programVision insuranceSchedule:Monday to FridayWork Location: One location",www.indeed.com/company/Cianbro/jobs/Data-Analyst-e0082279000c971d?fccid=dca1cf321a84e512&vjs=3,20220117
31,Data Analyst,Versazen LLC,Bachelor's (Preferred),"MUST HAVE SKILLSExperience in Financial Services or Brokerage Firm or Wealth ManagementExperience in SAP Business Object toolExperience in writing complex SQL QueriesExperience in TableauExperience in data visualizationExperience in Python Scripting or Unix ScriptingJob Types: Full-time, ContractPay: $50.00 - $53.00 per hourSchedule:8 hour shiftEducation:Bachelor's (Preferred)Work Location: Remote",www.indeed.com/company/Versazen-LLC/jobs/Data-Analyst-346a8a22b16804df?fccid=f48a46ff1f800fd3&vjs=3,20220117
32,Research Data Analyst 1,Stanford University,,"The Division of Thoracic Surgery in the Department of Cardiothoracic Surgery has a long tradition of major contributions in medical research and education, as well as a strong commitment to quality clinical care delivery. With an impressive number of sponsored research studies being conducted by our group at any given time, this position offers an exciting opportunity for an enthusiastic, motivated and professional team member. We are seeking a full time Research Data Analyst to work on clinical and translational research projects involving thoracic surgery and thoracic oncology, with special emphasis on outcomes associated with the treatment of malignant pleural mesothelioma. Job Overview The data analyst will be proficient in obtaining, cleaning, transforming, validating or modeling data from various resources with the purpose of understanding or making conclusions from the data for decision- making purposes. The analyst must be proficient in computers systems, data management concepts, database structures, experienced in data mining, programming and programming language, statistical software packages, and possess strong communication skills. Basic medical and/or surgical background/knowledge will be a plus. Job Description Develops clinical databases for collecting data, designing data input or data collection systems. Imports, cleans, transforms, validates and models data to achieve understanding and conclusions from the data to inform decisions. Able to conduct statistical analyses using large datasets, draw inference and successfully present to leadership. Maintains appropriate records of research methods and results. Assists in proposal writing and funding searches. Prepares data use agreements, Institutional Review Board document submission, and performs regulatory maintenance (audits, revisions) Performs manuscript preparation, submission, and response to reviewers’ comments. Maintains research meeting calendar and submission deadlines and assists with monthly divisional research meeting Provide students and resident research project support Ability to utilize statistical software applications such as Excel, SAS, SPSS, R+ and others for data analysis. Familiarity writing optimized SQL queries for integration with other applications desired but not required.  - Other duties may also be assigned.  DESIRED QUALIFICATIONS: Ability to utilize statistical software applications such as Excel, SAS, SPSS, R+ and others for data analysis. Familiarity writing optimized SQL queries for integration with other applications desired but not required  EDUCATION & EXPERIENCE (REQUIRED): Bachelor's degree or a combination of education and relevant experience. Experience in a quantitative discipline such as economics, finance, statistics or engineering.  KNOWLEDGE, SKILLS AND ABILITIES (REQUIRED): Substantial experience with MS Office and analytical programs. Strong writing and analytical skills. Ability to prioritize workload.  PHYSICAL REQUIREMENTS*: Sitting in place at computer for long periods of time with extensive keyboarding/dexterity. Occasionally use a telephone. Rarely writing by hand.  - Consistent with its obligations under the law, the University will provide reasonable accommodation to any employee with a disability who requires accommodation to perform the essential functions of his or her job.  WORKING CONDITIONS: Some work may be performed in a laboratory or field setting.  WORK STANDARDS: Interpersonal Skills: Demonstrates the ability to work well with Stanford colleagues and clients and with external organizations. Promote Culture of Safety: Demonstrates commitment to personal responsibility and value for safety; communicates safety concerns; uses and promotes safe behaviors based on training and lessons learned. Subject to and expected to comply with all applicable University policies and procedures, including but not limited to the personnel policies and other policies found in the University's Administrative Guide, http://adminguide.stanford.edu.  As an organization that receives federal funding, Stanford University has a COVID-19 vaccination requirement that will apply to all university employees, including those working remotely in the United States and applicable subcontractors. To learn more about COVID policies and guidelines for Stanford University Staff, please visit https://cardinalatwork.stanford.edu/working-stanford/covid-19/interim-policies/covid-19-surveillance-testing-policy",www.indeed.com/rc/clk?jk=a19d49bff413965d&fccid=1ba7f338730ce720&vjs=3,20220117
33,Data Analyst,Brookside Properties,Bachelor's (Preferred)US work authorization (Preferred),"Job descriptionData AnalystBrookside Properties is looking to hire an Analyst with a strong background in excel. This position requires a conceptual thinker with superb organizational and time management skills. You must be reliable and should accurately follow instructions with the ability to multitask in a fast-paced environment.Job Responsibilities: Assist with developing reports and presentations on analytical findings.High proficiency in ExcelAbility to articulate complex issues conciselyAbility to analyze large datasetsStrong verbal and written communication skillsAn analytical mind and inclination for problem-solvingAbility to show exceptional attention to detail, and to interact well with othersStrong oral and written communication skills, as well as follow-up and follow through skills to ensure issues are resolved in a timely mannerAbility to interpreting pre-established guidelines and adapt to changes in priorities and new situations as neededExcellent interpersonal and time-management skills, and self-motivatedPerform day-to-day operational supportHandle multiple simultaneous data and reporting projectsDemonstrated critical thinking skillsStrong organization and time management skillsProven facilitation and presentation skillsWork Hours: Monday-Friday 8:30 – 5:00Corporate office: Nashville, TNPay: $55K based on experiencePaid holidays, PTO and benefits available after 60 days of employmentJob Type: Full-timePay: Up to $55,000.00 per yearBenefits:401(k)401(k) matchingDental insuranceHealth insuranceLife insurancePaid time offVision insurancePhysical Setting:OfficeSchedule:Monday to FridayAbility to commute/relocate:Nashville, TN 37205: Reliably commute or planning to relocate before starting work (Required)Education:Bachelor's (Preferred)Work Location: One location",www.indeed.com/company/Brookside-Properties/jobs/Data-Analyst-5c0854c3eb38ebe3?fccid=a26915ac51ebbe48&vjs=3,20220117
34,Data Analyst,Unis Fulfillment,,"Data AnalystRequirements--Analytical Skills: Data analysts work with large amounts of data: facts, figures, and number crunching. Need to see through the data and analyze it to find conclusions.--Communication Skills: Data analysts are often called to present their findings, or translate the data into an understandable document. Need to write and speak clearly, easily communicating complex ideas.--Critical Thinking: Data analysts must look at the numbers, trends, and data and come to new conclusions based on the findings.--Attention to Detail: Data is precise. Data analysts have to make sure they are vigilant in their analysis to come to correct conclusions.--Math Skills: Data analysts need math skills to estimate numerical data.Job Description-- Will be responsible for analyzing, collecting, monitoring data on a recurring and ad hoc basis.-- Will develop new reporting to support the Operations. -- Assisting with operational workflow by timely and accurate loading of data into Operations systems to optimize and maximize the production calls.-- Tracking overall production performance results and the key resource components, distribute substantive analysis, collaborate directly with Operations staff to evaluate the ongoing effectiveness of operating metrics and measurement methods and continually improve them as needed or directed. -- Assist in generating reports for Sales and Client Services, evaluate and implement new tools to promote or analyze performance improvement and to contribute to financial reviews, proposals, pricing and forecasting budget development.Job Type: Full-timeBenefits:401(k)Dental insuranceHealth insurancePaid time offVision insuranceSchedule:8 hour shiftMonday to FridayOvertimeApplication Question(s):Will you now or in the future require sponsorship for employment visa status (e.g., H-1B visa status)?Work Location: One location",www.indeed.com/company/Unis-Fulfillment/jobs/Data-Analyst-639dcbb72b35eb75?fccid=26f6e976f41758b3&vjs=3,20220117
35,Data Analyst Junior (Neuropsychiatry),University of Pennsylvania,,"University Overview  The University of Pennsylvania, the largest private employer in Philadelphia, is a world-renowned leader in education, research, and innovation. This historic, Ivy League school consistently ranks among the top 10 universities in the annual U.S. News & World Report survey. Penn has 12 highly-regarded schools that provide opportunities for undergraduate, graduate and continuing education, all influenced by Penn's distinctive interdisciplinary approach to scholarship and learning. As an employer Penn has been ranked nationally on many occasions with the most recent award from Forbes who named Penn one of America's Best Employers By State in 2021.  Penn offers a unique working environment within the city of Philadelphia. The University is situated on a beautiful urban campus, with easy access to a range of educational, cultural, and recreational activities. With its historical significance and landmarks, lively cultural offerings, and wide variety of atmospheres, Philadelphia is the perfect place to call home for work and play.  The University offers a competitive benefits package that includes excellent healthcare and tuition benefits for employees and their families, generous retirement benefits, a wide variety of professional development opportunities, supportive work and family benefits, a wealth of health and wellness programs and resources, and much more.  COVID-19 vaccination is a requirement for all positions at the University of Pennsylvania. New hires are expected to be fully vaccinated before beginning work at the University. For more information about Penn's vaccine requirements and the use of Penn Open Pass, visit the Penn COVID-19 Response website for the latest information.  Posted Job Title Data Analyst Junior (Neuropsychiatry)  Job Profile Title Programmer Junior  Job Description Summary Data Analyst Junior  As part of the Department of Psychiatry, the Neurodevelopment & Psychosis Section, the Lifespan Brain Institute (LiBI) and the Brain Behavior Laboratory (BBL) are devoted to the study of brain and behavior throughout the lifespan. We use: 1) innovative neuroimaging techniques, and 2) the application of cutting-edge psychometric and bioinformatics resources. The Data Analyst Junior will provide support for managing and analyzing data within the lab of Drs. Ruben and Raquel Gur.  Job Description  The Perelman School of Medicine at the University of Pennsylvania is the oldest and one of the finest medical schools in the United States. Penn is rich in tradition and heritage and at the same time consistently at the forefront of new developments and innovations in medical education and research. Since its founding in 1765 the School has been a strong presence in the community and prides itself on educating the leaders of tomorrow in patient care, biomedical research, and medical education. http://www.med.upenn.edu/ .  Data Analyst Junior  We are seeking a full-time Data Analyst Junior to join our team immediately. This position offers a highly interdisciplinary research experience, combining approaches from cognitive neuroscience, experimental psychology, psychiatry, and statistics with neuroimaging. The applicant will have the opportunity to participate in major methodological and analytic developments, publications, and presentations.  Responsibilities will include supporting principal investigators, fellows, and technical staff with in-depth analyses using multiple complex datasets. While the position is entry-level (i.e. recent college graduates are encouraged to apply!), the analyst will work closely with a PhD-level statistician/psychometrician to climb very steep learning curves quickly. The analyst will thereby acquire an unusually advanced skillset compared to most entry-level positions. For this reason, we are especially seeking applicants with long-term career goals in statistics or psychometrics.  Example tasks might include being asked to: 1. Determine the statistical effects of missing data and compare the results of some available imputation methods (maximum likelihood, random forest, etc.).  2. Determine the number of latent dimensions underlying a data set and apply factor analysis and item response theory to estimate model parameters for such uses as computerized adaptive testing and analysis of item bias.  3. Demonstrate (visually) a statistical effect in several different ways (e.g. using panels versus color-coding).  4. Link a list of physical street addresses to geocodes and link those geocodes to census data from multiple years.  5. Simulate item responses with other variables to determine how many Likert response categories are likely to be necessary on a personality scale with a specific number of items.  The applicant is not expected to be familiar with the above-s/he will be taught-but it is important that at least some of the above procedures seem interesting to the applicant.  Other duties might include: performing data management functions like extracting, importing, and exporting data from various in-house applications; restructuring and/or merging datasets; assisting with user documentation; running queries on datasets using SQL; preparing datasets for analyses; resolving data inconsistencies; and taking responsibility for completeness and quality of multiple data sets.  Qualifications  Bachelor's degree in Engineering, Physics, Statistics, Neuroscience or Experimental Psychology and 0-1 year of experience or equivalent combination of education and experience required. A Bachelor's or Master's degree and 1-2 years of research preferred. Applicants with a relevant major (psychology, statistics, economics, computer science, biology, or neuroscience) will be given preference, and applicants with relevant long-term career goals (e.g. professor of statistics, entrepreneur in the machine learning industry, etc.) are especially preferred.  Preferred Skills: R, Python, SPSS syntax, Stata, or another script-based statistical package. Job will involve mostly R.  Background check required. Position contingent on funding.  Working Conditions Office, Library, Computer Room; Requires extensive safety  Physical Effort Typically sitting at a desk or table; Occasional lifting 25 lb. or less  Job Location - City, State Philadelphia, Pennsylvania  Department / School Perelman School of Medicine  Pay Range $20.00 - $30.67  Affirmative Action Statement Penn adheres to a policy that prohibits discrimination on the basis of race, color, sex, sexual orientation, gender identity, religion, creed, national or ethnic origin, citizenship status, age, disability, veteran status, or any other legally protected class.  Special Requirements Background check required after a conditional job offer is made. Consideration of the background check will be tailored to the requirements of the job.  University Benefits  Health, Life, and Flexible Spending Accounts : Penn offers comprehensive medical, prescription, behavioral health, dental, vision, and life insurance benefits to protect you and your family's health and welfare. You can also use flexible spending accounts to pay for eligible health care and dependent care expenses with pre-tax dollars.  Tuition : Take advantage of Penn's exceptional tuition benefits. You, your spouse, and your dependent children can get tuition assistance here at Penn. Your dependent children are also eligible for tuition assistance at other institutions.  Retirement: Penn offers generous retirement plans to help you save for your future. Penn's Basic, Matching, and Supplemental retirement plans allow you to save for retirement on a pre-tax or Roth basis. Choose from a wide variety of investment options through TIAA and Vanguard.  Time Away from Work: Penn provides you with a substantial amount of time away from work during the course of the year. This allows you to relax, take vacations, attend to personal affairs, recover from illness or injury, spend time with family-whatever your personal needs may be.  Long-Term Care Insurance: In partnership with Genworth Financial, Penn offers faculty and staff (and your eligible family members) long-term care insurance to help you cover some of the costs of long-term care services received at home, in the community or in a nursing facility. If you apply when you're newly hired, you won't have to provide proof of good health or be subject to underwriting requirements. Eligible family members must always provide proof of good health and are subject to underwriting.  Wellness and Work-life Resources : Penn is committed to supporting our faculty and staff as they balance the competing demands of work and personal life. That's why we offer a wide variety of programs and resources to help you care for your health, your family, and your work-life balance.  Professional and Personal Development: Penn provides an array of resources to help you advance yourself personally and professionally.  University Resources: As a member of the Penn community, you have access to a wide range of University resources as well as cultural and recreational activities. Take advantage of the University's libraries and athletic facilities, or visit our arboretum and art galleries. There's always something going on at Penn, whether it's a new exhibit at the Penn Museum, the latest music or theater presentation at the Annenberg Center, or the Penn Relays at Franklin Field to name just a few examples. As a member of the Penn community, you're right in the middle of the excitement-and you and your family can enjoy many of these activities for free.  Discounts and Special Services : From arts and entertainment to transportation and mortgages, you'll find great deals for University faculty and staff. Not only do Penn arts and cultural centers and museums offer free and discounted admission and memberships to faculty and staff. You can also enjoy substantial savings on other goods and services such as new cars from Ford and General Motors, cellular phone service plans, movie tickets, and admission to theme parks.  Flexible Work Hours: Flexible work options offer creative approaches for completing work while promoting balance between work and personal commitments. These approaches involve use of non-traditional work hours, locations, and/or job structures.  Penn Home Ownership Services: Penn offers a forgivable loan for eligible employees interested in buying a home or currently residing in West Philadelphia, which can be used for closing costs or home improvements.  Adoption Assistance: Penn will reimburse eligible employees on qualified expenses in connection with the legal adoption of an eligible child, such as travel or court fees, for up to two adoptions in your household.  To learn more, please visit: https://www.hr.upenn.edu/PennHR/benefits-pay",www.indeed.com/rc/clk?jk=9ce6f2ee9e7ea8a2&fccid=ebd944f3c244d667&vjs=3,20220117
36,Data Analyst,Primary Color,SQL: 1 year (Preferred),"We are seeking a Data Analysis Expert to join our team! You will be responsible for maintaining and auditing the reporting and at our full-service graphic production, media and printing company, headquartered in Cypress, CA. Critical tasks include data analysis in MS SQL and Excel.Due to stringent client security, disclosure agreements and logistical requirements, the essential job functions of this position can only be fulfilled on-site. Key ResponsibilitiesMassaging client data into formats used in our internal systemsCreating reports from existing data using custom SQL, Izenda, MS Excel.Analyzing client data for patterns and extractionMinimum Requirements· 1 year experience, ideally in a fast paced, production environment· Ability to work alone or in groups· Professional verbal and written communication skills· Familiarity with Microsoft Excel, SQL, and Word· Ability to work effectively in a fast-paced, unstructured environment· Consistent and meticulous attention to detail· Highly organized with excellent time management and follow up skills· Flexibility to shift schedule and work overtime as needed by the business unit· Ability to maintain confidentiality, exhibiting high level of integrity, and trustworthiness.Job Type: Full-timePrimary Color is a full-service single-source print and fulfillment company. We produce printed marketing collateral on large format UV Digital, 5 Color UV Offset or screen-printing equipment. In finishing we die cut, fold, glue, tape, hem, or elastic string to meet our customers’ needs and then do the fulfillment and kit packing their project.Job Type: Full-timePay: $60,000.00 - $65,000.00 per yearBenefits:401(k)Dental insuranceFlexible spending accountHealth insuranceLife insurancePaid time offVision insuranceSchedule:8 hour shiftDay shiftMonday to FridayAbility to commute/relocate:Cypress, CA: Reliably commute or planning to relocate before starting work (Preferred)Experience:SQL: 1 year (Preferred)Work Location: One location",www.indeed.com/company/Primary-Color/jobs/Data-Analyst-96a98da59c97cfa8?fccid=494c6de6c107bf55&vjs=3,20220117
37,"Business Analyst - People, Experience and Technology, GDS PXT Analytics",Amazon.com Services LLC,,"Degree- BA/BS degree in I/O Psychology, Economics, Business, Computer Science or Mathematics.  Experiencing running statistical analysis and telling stories with data to provide direction to business leaders. 1+ years of research or work experience in the job offered.  Basic descriptive statistics, with the ability to convey rigorous mathematical concepts and considerations to non-experts.  Must have the ability to communicate relevant scientific insights from data to senior business leaders  Proficient in SQL (or similar platform) and Advanced knowledge of Excel.  Experience building data visualizations (Quicksight, Power of BI, Tableau)  Job summary As a Business Analyst within People Experience and Technology organization, you will work with product, technology and operations teams to drive complex trend analyses and statistical analysis to understand root problems, hence making recommendations to support the business through people analytics. You will also be responsible for identifying and driving new opportunities based on business needs and measuring the performance of change.  Works across team(s) and within the Global Delivery Service organization at a regional and/or cross regional level to drive improvements and enables to implement solutions for business leaders directly related to people metrics to drive cost savings in process workflow, systems configuration and performance metrics. Leads projects and opportunities across the organization including Finance, Human Resources, Capacity Planning and Operations that are business critical.  Highly analytical skills needed to interpret large data sets. Use analytical and statistical rigor to solve complex problems and drive business decisions. Performs root cause analysis by understand the data need, get data / pull the data and analyze it to form the hypothesis and validate it using data. Leads from medium to large complex, cross-functional strategic projects and opportunities. Writes clear and detailed functional specifications based on business requirements as well as writes and reviews business cases. Structures and develops implementation plans and works with Ops leaders to pilot and test new solutions and then roll-out across the broader Ops organization at country/cross-country and/or cross regional level. Credible business partner within the Amazon Logistics and Global Specialty Fulfillment network.  For employees based in Colorado, this position starts at $72,400 per year. A sign-on bonus and restricted stock units may be provided as part of the compensation package, in addition to a range of medical, financial, and/or other benefits, dependent on the position offered.  Degree: Master's degree in I/O Psychology, Economics, Business, Computer Science or Mathematics.  Experience with experimental design in complex business settings, measuring lagged effects  Data modeling, data extraction through ETL and SQL  Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.",www.indeed.com/rc/clk?jk=9ea1648366f9ebd8&fccid=fe2d21eef233e94a&vjs=3,20220117
38,Data Analyst,Zip Co,,"Before we dive into the role, let’s talk about flexibility. At Zip, our office is in New York City but we can hire from anywhere across the United States. Our Zipsters can choose where and when they work by taking full advantage of our hybrid-work environment. So whether you’re fully remote, mostly in the office or a mix of the two, you’ll be empowered to do whatever brings out your best. About us We are Zip, a global Buy Now, Pay Later company providing fair and seamless solutions that simplify how millions of people pay. Our journey began in Australia, has taken us to 13 countries (so far) - and we’re just getting started. We exist to create a world where people can live fearlessly today, knowing they’re in control of tomorrow. Focused on product innovation that puts people at the centre, we put the financial well-being of our customers and merchant partners at the heart of everything that we do. What You'll Do: We’re looking for data fanatics to join the A Team of engineers and analysts that are responsible for building Quadpay’s data platforms. We need people who understand data at a granular level – they don’t rely on any one tool but rather understand them all, and each of their pros and cons. This is a unique opportunity to build the data strategy and architecture at a data driven startup that’s changing the world of finance, shoulder to shoulder with a tight team that has your back. What You Should Have: You’re a culture add: You believe and want to participate in a blameless culture which focuses on process and technology. You don’t sleep well at night when you leave work with a question unanswered You feel accountable for everything you do and that sense of urgency has been driving you your entire life You like to have a good time while getting things done When we say a “team player” we mean it - you have a crisp high-five and funny stories to tell You have your team’s back. And the team has yours. You love learning new things: You know that there’s always more to learn, and it bothers you that there isn’t enough time in the day to learn about the next topic. You’re up-to-date on new trends in data – you know who’s using what to solve various problems and are excited for the next release of your favorite tool If you can handle being thrown in the deep end of the pool, this team’s for you. You enjoy solving big picture problems: Proactively identify reports, dashboards, and analysis needed by the business. Partner with Product & Engineering teams to strategize and drive user growth. You thrive in uncertainty: You’re comfortable in the weeds pulling, cleaning, analyzing, and transforming raw data into insightful, viz-ual findings. You conduct the necessary research when presented with open ended questions. You seek answers in data: You are comfortable analyzing millions of transactional data points. You use data to drive decision making and make recommendations on how to best grow the business. Work closely with leadership to identify, measure, and grow major KPI’s across business lines. You dream about analytics: You excitedly seek opportunities to leverage Power BI/Tableau. Advanced SQL is in your toolkit to solve complex business problems. You know modeling techniques and love to partner with Data Engineers. Nice To Have: Sense of humor is hugely preferred Finance industry /Credit / Risk experience is helpful An interesting life story/a cool hobby/a diverse background has proven to bring more to the table in terms of perspective, what's yours? It's tough to get into our team, we believe culture eats strategy for breakfast and we're working hard to find our next family member. If you've been looking for us, now's the time to reach out. We’re proud to be a values-led business. They guide us in everything we do - how we work together and create game-changing experiences for our customers and fellow Zipsters. If you only meet some of the requirements for this role, that's okay. We value a diverse range of backgrounds and ideas and believe this is fundamental for our future success. So, if you have the curiosity to learn and the willingness to teach what you know, we'd love to hear from you. We pride ourselves on creating an inclusive workplace that provides equal opportunities to all persons regardless of their age, cultural background, sexual orientation, gender identity and expression, disability, veteran status, or anything else. What’s in it for you? We offer a variety of perks and benefits to support you at both work and home. Here’s a taste of what you can expect! Flexible working cultureShare incentive programs20 days PTO every yearGenerous paid parental leaveLeading family support policies100% employer covered insuranceBeautiful Midtown office with a casual dress codeLearning and wellness subscription stipendCompany-sponsored 401k matchRemote working allowance Join us on our mission to be the first payment choice, everywhere and every day.",www.indeed.com/rc/clk?jk=42f8731e0b408adc&fccid=62ea05949fb06eef&vjs=3,20220117
