27,Business Analyst,Accenture,"Minimum Qualifications Microsoft Excel Google Docs Problem Solving Strong Communication Skills Ability to multitask Proven ability to identify, define and document business needs and objectives  COVID-19 update:  The safety and well-being of our candidates, our people and their families continues to be a top priority. Until travel restrictions change, interviews will continue to be conducted virtually.  Subject to applicable law, please be aware that Accenture requires all employees to be fully vaccinated as a condition of employment. Accenture will consider requests for accommodation to this vaccination requirement during the recruiting process.  What We Believe  We have an unwavering commitment to diversity with the aim that every one of our people has a full sense of belonging within our organization. As a business imperative, every person at Accenture has the responsibility to create and sustain an inclusive environment.  Inclusion and diversity are fundamental to our culture and core values. Our rich diversity makes us more innovative and more creative, which helps us better serve our clients and our communities. Read more here  Equal Employment Opportunity Statement  Accenture is an Equal Opportunity Employer. We believe that no one should be discriminated against because of their differences, such as age, disability, ethnicity, gender, gender identity and expression, religion or sexual orientation.  All employment decisions shall be made without regard to age, race, creed, color, religion, sex, national origin, ancestry, disability status, veteran status, sexual orientation, gender identity or expression, genetic information, marital status, citizenship status or any other basis as protected by federal, state, or local law.  Accenture is committed to providing veteran employment opportunities to our service men and women.  For details, view a copy of the Accenture Equal Opportunity and Affirmative Action Policy Statement.  Requesting An Accommodation  Accenture is committed to providing equal employment opportunities for persons with disabilities or religious observances, including reasonable accommodation when needed. If you are hired by Accenture and require accommodation to perform the essential functions of your role, you will be asked to participate in our reasonable accommodation process. Accommodations made to facilitate the recruiting process are not a guarantee of future or continued accommodations once hired.  If you would like to be considered for employment opportunities with Accenture and have accommodation needs for a disability or religious observance, please call us toll free at 1 (877) 889-9009, send us an email or speak with your recruiter.  Other Employment Statements  Applicants for employment in the US must have work authorization that does not now or in the future require sponsorship of a visa for employment authorization in the United States.  Candidates who are currently employed by a client of Accenture or an affiliated Accenture business may not be eligible for consideration.  Job candidates will not be obligated to disclose sealed or expunged records of conviction or arrest as part of the hiring process.  The Company will not discharge or in any other manner discriminate against employees or applicants because they have inquired about, discussed, or disclosed their own pay or the pay of another employee or applicant. Additionally, employees who have access to the compensation information of other employees or applicants as a part of their essential job functions cannot disclose the pay of other employees or applicants to individuals who do not otherwise have access to compensation information, unless the disclosure is (a) in response to a formal complaint or charge, (b) in furtherance of an investigation, proceeding, hearing, or action, including an investigation conducted by the employer, or (c) consistent with the Company's legal duty to furnish information.",www.indeed.com/rc/clk?jk=81ec0e67649cf81d&fccid=a4e4e2eaf26690c9&vjs=3,20220121
28,Data Analyst II,Mount Sinai Health System,"We are seeking a Data Analyst(Research Analyst) in the Brookdale Department of Geriatrics and Palliative Medicine to work on research studies related to serious illness, dementia, and end of life care using survey data (e.g., the Medicare Current Beneficiary Survey [MCBS], the Health and Retirement Study [HRS], and the National Health and Aging Trends Study [NHATS]) as well as health systems data. This position is ideal for Data Analysts with experience in non-linear modeling and management of complex longitudinal datasets who are interested in caregiving, serious illness, dementia, home-based care, and/or health disparities. Experience and/or interest in public health, epidemiology, and/or economics is helpful. This position may include opportunities for authorship on academic publications. The Data Analyst II oversees activities related to data integrity, security and enhancement of the value of data. The Data Analyst II may direct the movement of data across multiple systems; oversee its validation and organization and make sure that data is available to appropriate people and systems within an organization. The Data Analyst II will also develop and execute reports that will be important assets of the practice as they continue to develop and evaluate a new model of care. Roles & Responsibilities:  Requirements:  Job Type: Full-time Benefits: Schedule: COVID-19 considerations:Covid 19 vaccination required Ability to commute/relocate: Education: Experience: Work Location: One location Work with the clinical and administrative staff of the practice to define data reporting needs Develop analytic reports that are easily understandable by clinical and administrative staff. Use modeling techniques and tools in analyzing and specifying data structure Implement best practices in data management to ensure the integrity of the data, the quality of data processes and deliver analyzable or analyzed data to a variety of internal and external clients of the affiliated practice Maintain data integrity and completes data analysis as necessary Complete data capture, data extraction and analysis Develop, maintain or implement procedures for data entry, data cleaning, documentation and other administrative tasks Document, implement, maintain or recommend operating methods to improve processing, distribution, data flow, collection, database editing procedures May define parameters for file or space utilization Work closely with IT management and staff Access data in the Data Warehouse, as required Assist clinical and administrative staff with queries, statistical analyses, reports and technical difficulties related to data retrieval Design and write custom applications needed to ensure the database meets requirements for the entry, management and reporting of data Identify and recommend solutions to data management issues Maintain knowledge of the current regulations and technologies related to data management Write and prepare manuscripts and other materials for internal and external audiences Perform other related duties Help to build and perpetuate a practice environment and culture of collaboration, respect, learning, flexibility and fun among all team members Bachelor’s degree, or equivalent combination of equivalent work experience and education. Master’s degree in relevant field of study preferred 3 years of analytics experience including report development and database application/management experience, preferably in a large medical center or healthcare environment Advanced knowledge of database applications / management, SQL and /or SAS. Knowledge of computer programming preferred 401(k) matching Dental insurance Employee assistance program Flexible schedule Flexible spending account Health insurance Health savings account Life insurance Paid time off Parental leave Professional development assistance Tuition reimbursement Vision insurance Monday to Friday New York, NY: Reliably commute or planning to relocate before starting work (Preferred) Bachelor's (Required) SQL/SAS: 3 years (Required) Data & Technical Business Analysts: 3 years (Required)",www.indeed.com/company/Mount-Sinai-Health-System/jobs/Data-Analyst-d680ff00562bcea3?fccid=c007936ceb766fe5&vjs=3,20220121
29,Data Analyst,Baker Hughes,"Data Analyst- Pipeline Inspection (ILI)  Do you like working in collaborative teams and solving technical problems?  Are you passionate about Data and Quality technologies?  Join our innovating Process & Pipeline Services team!  The PPS business delivers pipeline and process services to the oil and gas market globally. In-line Inspection and Integrity Engineering are services that provide inspection and pipeline integrity reports for our customers globally. Delivering accurate and reliable data and analysis is the cornerstone of the PPS business and is integral in ensuring the safe operating of oil and gas pipelines.  Partner with the best  As Pipeline Data Analyst, you will be delivering pipeline and process services to the oil and gas market globally. In line, Inspection (ILI) and Integrity Engineering (IE) are services that provide inspection and pipeline integrity reports for our customers globally.  As a Data Analyst- Pipeline, you will be responsible for:  Fuel your passion  To be successful in this role you will:  Work in a way that works for you  We recognize that everyone is different and that the way in which people want to work and deliver at their best is different for everyone too. In this role, we can offer the following flexible working patterns:  Working with us  Our people are at the heart of what we do at Baker Hughes. We know we are better when all of our people are developed, engaged and able to bring their whole authentic selves to work. We invest in the health and well-being of our workforce, train and reward talent and develop leaders at all levels to bring out the best in each other.  Working for you  Our inventions have revolutionized energy for over a century. But to keep going forward tomorrow, we know we have to push the boundaries today. We prioritize rewarding those who embrace change with a package that reflects how much we value their input. Join us, and you can expect:  About Us  With operations in over 120 countries, we provide better solutions for our customers and richer opportunities for our people. As a leading partner to the energy industry, we're committed to achieving net-zero carbon emissions by 2050 and we're always looking for the right people to help us get there. People who are as passionate as we are about making energy safer, cleaner and more efficient.  Join Us  Are you seeking an opportunity to make a real difference in a company with a global reach and exciting services and clients? Come join us and grow with a team of people who will energize and inspire you!   Interpreting data and the production of pipeline inspection reports for our customers, on-time and to the required quality  Delivering accurate and reliable data based on thorough data analysis is the cornerstone of the PPS ILI business and is integral in ensuring the safe operating of oil and gas pipelines.  Responding to routine production of customer reports using specialist software and skills.  Identify quality or productivity issues and potential solutions  Processing ILI data from the field following strict procedures and parameters  Educated to high school or college level with science, technology, engineering and/or mathematics (STEM) content  Have ability to demonstrated oral presentation and written communication skills  Demonstrate effective problem identification and solution skills to meet deadline in a fast-paced environment  Be detailed, analytical, process orientated approach with ability to drive issues to a robust closure in a timely manner  Working onsite in the office full time - flexing the times when you work in the day to help you fit everything in and work when you are the most productive  Contemporary work-life balance policies and wellbeing activities  Comprehensive private medical care options  Safety net of life insurance and disability programs  Tailored financial programs  Additional elected or voluntary benefits",www.indeed.com/rc/clk?jk=55611b9bc60b468b&fccid=f4c6ba597fc7aa75&vjs=3,20220121
30,Research Data Analyst 2,"University of California, Davis","Bachelor’s degree or extensive coursework in statistics, applied mathematics, or closely related field preferred. A minimum of one (1) year of experience in intensive data cleaning and management required. At least one (1) year of experience with the SAS Statistical Analysis Software and demonstrated knowledge of basic SAS required. Demonstrated skills and experience documenting data management activities required. Experience working with large datasets, complex research programs, or similar environment. Experience writing code to provide descriptive analysis of data. Demonstrated knowledge of basic summary statistics and how to interpret them. Familiarity with biomedical research. Skills and experience to maintain data codebooks preferred. Experience preparing and exporting data for use by other analysts and researchers preferred. Ability to explain details regarding the databases and protocols. Ability to work on a team. Ability to juggle several responsibilities and projects, and under general supervision, prioritize different projects or tasks. Good skills and experience in communication with persons from a variety of backgrounds, such as field staff, clinicians, and scientists from various disciplines. Excellent organizational and problem-solving skills To meet project deadlines, occasional overtime or evening/weekend work may be required. This position may be subject to a criminal background investigation, drug screen, Live Scan fingerprinting, medical evaluation clearance, and functional capacity assessment.",www.indeed.com/rc/clk?jk=308812e107ad891b&fccid=1d300841a95e6260&vjs=3,20220121
31,Operations/Data Analyst,Spectrum Comm Inc,"Spectrum is seeking highly qualified Analysts to support Operational Test & Evaluation (OT&E) programs located at Edwards AFB, CA. In this role you will advise and assist our customers with operational test planning, execution, data analysis, and reporting.Key Roles and Responsibilities RequirementsExperience:  Knowledge, Skills, and Abilities:  Education:  Security Clearance:  Benefits Job Type: Full-time Provide technical expertise to USG test teams with Design of Experiments (DoE) and science of test pertaining to the operational test of fighter aircraft. Provide daily technical assistance in the design of test measures and analysis of data, during operational effectiveness, suitability, and/or mission evaluations, to include understanding of the system description, functionality, and capabilities. Possess a continuum of academic education and professional training, and experience commensurate with the specific position, along with experience within the DoD systems acquisition enterprise (DoDD 5000.01 and the Adaptive Acquisition Framework). Appropriate level of technical knowledge, experience and recognized ability to perform all tasks. Requires Knowledge/Training/Experience with Design of Experiments (DoE) concepts, statistical principles, data analytics, including analytical techniques, methodologies, statistical processes, software applications, and optimization tools. Knowledge of a wide range of qualitative and quantitative methods for the planning and assessment of OT&E of highly complex weapon systems and subsystems is required. Knowledge/Training/Experience in Systems Engineering processes, especially for Configuration Management—with planning, coordinating, and scheduling test ranges/ facilities, and aircraft IAW a Work Plan is highly desired. Advanced knowledge of T&E methodologies to develop and implement advanced or innovative modifications to standard methods and practices of aircraft systems testing, dictated by unique limitations and requirements of operational testing is highly desired. Verbal and written skills to deliver professional advice & assistance to Program Leadership Skilled in using Microsoft Office product suite (Word, Outlook, Excel, and Access). Ability to learn new software applications for data analytics and statistical analysis. Knowledge of the handling, processing and disposition of highly confidential information. Ability to plan and organize work, adapt to meet deadlines and work under pressure. Ability to work both independently and as a team member. Bachelor of Science (BS) degree in a technical field from a Science, Technology, Engineering, or Math (STEM) based program—Operation Research or Applied Statistics preferred, along with appropriate experience in the respective technical discipline. Master of Science degree in Operations Research or Statistics based program is highly desired. An active, fully adjudicated DoD Secret Security clearance. Health Care Plan (Medical, Dental & Vision) Retirement Plan (401k, IRA) Life Insurance (Basic, Voluntary & AD&D) Paid Time Off (Vacation, Sick & Public Holidays) Family Leave (Maternity, Paternity) Short Term & Long Term Disability Training & Development Wellness Resources Stock Option Plan",www.indeed.com/company/Spectrum-Comm-Inc/jobs/Operation-Data-Analyst-fc561284f83a16e4?fccid=26da1235bda0b80a&vjs=3,20220121
32,Jr. Data Analyst,Vallarta Supermarkets,"Title: Jr. Data Analyst | Asset ProtectionClassification: Non-exemptReports To: Office Manager & Project Coordinator, Asset Protection & Security Responsibilities and Duties:  Knowledge and Skills:  Required Education and Experience:  · Bachelor’s degree preferred, or equivalent combination of education, training, and experience · Prior exception-based reporting experience preferred · Intermediate to Advanced Microsoft Excel experience · 1 to 2 years of related experience preferred Physical Demands:  Will be required to spend long hours sitting and using office equipment and computers. May also have to do some light lifting of supplies and materials from time to time. Position Type/Expected Hours of Work:  This is a non-exempt level position, Monday – Friday, 8am-5pm This job description is not intended to be all-inclusive, and employees may perform other duties as directed. All employees are expected to perform any reasonable task or request that is consistent with fulfilling company goals and objectives. Job Type: Full-time Benefits: Schedule: Education: Experience: Work Location: One location Designs and develops ad hoc reports and new reporting techniques using multiple reporting systems to generate potential case leads and identify new types of dishonest activity Assists with projects to establish exception management structures and principles geared towards various exception-based reporting applications Assists in completing projects by coordinating resources and timetables with other departments Recommends exception-based reporting strategies by evaluating organization outcomes; identifying problems; evaluating trends; anticipating requirements, while maintaining effectiveness and efficiency by defining, delivering, and supporting strategic plans for growth Maintains quality service by establishing and enforcing organization standards Works closely with Data Analyst, Investigators, Auditors and Asset Protection District Managers to facilitate investigations of theft, policy violations and/or criminal activity Initiates case leads and provides actionable data and offer investigative support to drive successful case closures by using investigative resources and related technologies as directed Assists in the creating training plans for Asset Protection Data Programs Assists with the monitoring and reporting of company fleet GPS program Performs other responsibilities, functions and/or projects as requested Provides statistical reporting on a variety of department programs including expense reports, financial reports, and other ad-hoc reporting The ability to prioritize tasks, meet deadlines, and adjust quickly to urgent matters The ability to maintain the confidentiality of sensitive information Self-motivated to be successful in a fast-paced environment with minimal supervision Excellent written and verbal communication skills Some travel required. 401(k) Dental insurance Health insurance Paid time off Vision insurance 8 hour shift Monday to Friday Bachelor's (Preferred) Data Analyst: 1 year (Preferred) Prior exception-based reporting: 1 year (Preferred) Advanced Microsoft Excel: 1 year (Preferred)",www.indeed.com/company/Vallarta-Supermarkets/jobs/Junior-Data-Analyst-f4f7efba66adef01?fccid=3bb6b799bed56df6&vjs=3,20220121
33,Research Data Analyst,University of California San Francisco," Department Description Required Qualifications Preferred Qualifications About UCSF Pride Values Equal Employment Opportunity Organization Job Code and Payroll Title Job Category Bargaining Unit Employee Class Percentage Location Shift Shift Length Additional Shift Details  Organize all the available data  Apply different mathematical, statistical and/or machine-learning tools  Prepare figures and tables summarizing results  Contribute to scientific manuscripts and presentations of the group. Bachelor's degree in Mathematics, statistics, bioengineering, physics, or in related area and/or equivalent experience/training.  Skills to communicate complex information in a clear and concise manner both verbally and in writing.  1 year of experience with MRI research-related activities  Experience with MRI data acquisition and brain processing software  Ability to manage multiple projects, tasks, and priorities to achieve desired goals on time  Ability to exercise tact and discretion in handling a variety of confidential material  Have a strong ability to work in a team, have a sense of initiative, good flexibility, and capacity to adapt to change  Basic consultation and communication skills: verbal and written  Ability to think creatively and problem solve efficiently  Self-motivated for a fast-paced research environment Working knowledge of research function.  Working skills in statistical analysis, systems programming, database design, and data security measures.  Working skills in analysis and consultation.  1 year of experience with 7T human MRI research-related activities  Skills to communicate complex information in a clear and concise manner both verbally and in writing as demonstrated in co-authored conference abstracts or publications.",www.indeed.com/rc/clk?jk=72d219a5fc241175&fccid=2a341562d64c7cdb&vjs=3,20220121
34,Data Analyst,Crumbl," Data Analyst  Join Crumbl Corporate in making the world a sweeter place!  We're looking for a Data Analyst to join our awesome and experienced tech team at our Corporate Headquarters in Orem, UT! Under the direction of the Data Science and Analytics Manager, the Data Analyst will work mainly with our marketing team to collect, analyze and visualize data to help track marketing metrics and significant projects.  You will:  You have:  Compensation & Perks:  About Us:  Crumbl was founded in 2017 in Logan, Utah by Jason McGowan & Sawyer Hemsley. In just four years, Crumbl has grown from a humble cookie shop to a booming franchise with over 300 locations in 30+ states. Crumbl is honored to be the second largest cookie company in the nation and fastest growing cookie company in the world! Our weekly rotating menu offers new flavors every week while regularly bringing back crowd favorites and unique original recipes. We pride ourselves on being tech-focused, an agile workplace that values hard work, listening to our customers, and not being unafraid of a challenge. Ultimately, our goal is to bring friends and family together over the world’s best box of cookies!  This is a hybrid position. Work closely with the marketing team Analyze ad-spend Create sophisticated tests and analyze test data Create dashboards to track Marketing KPI's Forecast marketing metrics and help develop meaningful metrics to track Pull in data from different sources Effectively clean and aggregate data Build impactful presentations and visualizations A/B test our website and app Bachelor's Degree 2+ Minimum in analytics or similar field A marketing background SQL Python/R Data Visualization (Microsoft BI or Tableau) Local resident preferred $60,000-70,000 per year. Health insurance including medical, dental and vision PTO & paid holidays Maternity/Parental leave Personal phone bill reimbursement: up to $50/month Personal gym membership reimbursement: up to $50/month Child Care reimbursement: 25% of your monthly child care bill up to $250/month Regular company and team activities Work in a hyper-growth company Enjoy cookies on us :)",www.indeed.com/rc/clk?jk=9f33ec4c2046ef69&fccid=336f5eb91b2ce80c&vjs=3,20220121
35,Data Modeler Analyst,Econtenti Inc,"The Expertise Required The Necessary SkillsAs an experienced analyst with outstanding interpersonal and communication skills who possess experience collaborating and influencing across all levels the organization. Excellent communication skills including written, verbal, and technology illustrations. The desire and aptitude for learning new technologies to solve problems and formulate recommendations. A proven track record of working in reciprocal teams to deliver high quality data solutions in an agile environment. A fearless approach to challenge the legacy design and seek opportunities to design better models and better code. A passion for data analysis with the ability to navigate and master complex transactional and warehouse databases. A love working with data and are confident in your SQL skills. Technically adept in learning new technologies and architectural methodologies and adapting our practices to support frequent changes in the technical environment. A strong interest in playing a technical data steward role and across our business and technology partners to understand and detail our data, appropriate data usages and helping FI derive the maximum value from its data. The ability to take a broad view of data from creation to consumption and understand how data design patterns affect data quality and the ability of users to easily consume data. Experience in Big Data technologies and utilities (Hadoop, Hive, Impala) is a plus. Experience with cloud native data warehousing and data lake solutions using Snowflake is a plus. Exposure to working with a Data Scientist team and knowledge of Feature Engineering is a plus. Experience of database design through the full development lifecycle is a plus: from requirements to conceptual, logical and physical data model design and implementation. Job Type: Full-time Pay: $68,296.00 - $138,250.00 per year Schedule: Experience: Work Location: Remote Bachelor’s Degree or equivalent in a technology related field (e.g. Computer Science, Engineering, etc.) with a focus on data analysis, data structures, or data modeling. Proven track record of solving real world problems using data. Understanding of different database platforms (e.g. Oracle, MySQL, Hadoop, Cloud) usages (OLTP Recordkeeping, ODS, MDM, Warehousing and Data Lakes). Understanding of modeling strategies (dimensional, snowflake, relational, unstructured). Demonstrated experience in SQL. Experience with/exposure to ERD/Data Modelling tool is a plus (e.g. SAP Power Designer or Erwin). Experience in executing projects in an Agile environment. 8 hour shift Data modeling: 1 year (Preferred)",www.indeed.com/company/Econtenti-Inc/jobs/Data-Modeler-Analyst-2d0c7b01cedae3cb?fccid=aebeb817f6c0dd17&vjs=3,20220121
36,Associate Data Analyst - Finance (m/f/d) - REMOTE,Tier Mobility GmbH,"THIS IS US  TIER Mobility is Europe's leading shared micro-mobility provider, with a mission to Change Mobility for Good. By providing people e-scooters, e-bikes, e-mopeds and other sustainable modes of transport, TIER helps cities to reduce their dependence on cars and move towards a zero-emission future. Founded in 2018, TIER employs more than 1,000 people and operates in 170+ cities across 18 countries in Europe and the Middle East.  With a $2 billion valuation, TIER has raised a total of $660 million in equity and debt funding to date, backed by prestigious investors like SoftBank Vision Fund 2, Mubadala Capital, Northzone, and Goodwater Capital.  TIER is at the forefront of the sustainable transport revolution in one of the fastest growing industries. We’d love for you to join the ride.  Permanent employee, Full-time - REMOTE* Austria, Bahrain, Denmark, Finland, France, Germany, Italy, Netherlands, Norway, Hungary, Poland, Qatar, Saudi Arabia, Slovakia, Sweden, Switzerland, United Arab Emirates, United Kingdom, Greece, Spain.  THE ROLE AND YOUR IMPACT AT TIER YOU’LL FIT GREAT WITH THESE SKILLS AND QUALIFICATIONS  We are a diverse team of Data Engineers, Analytics Engineers, Data Analysts and Data Scientists helping TIER to advance in data analysis and empower data driven decisions. We are from different nations working towards the same goal of making data available to everyone and like to geek out on different data stacks and technologies. We strive to build great data infrastructure and enable teams across TIER to become data aware. We actively encourage a diverse and inclusive environment that fosters each employee’s individuality at TIER. We take affirmative action to ensure equal opportunity for your application, regardless to your nationality, ethnic or national origin, skin color, religion, disability, sex, sexual orientation or gender identity. Come as you are and join our ride!  In case you are living with disabilities, chronic illness or neurodiversity please inform us, to provide you with the proper assistance in the application process.  If we could spark your interest and you want to change mobility for good with us, apply now and let us know why you’re the one for the job! We encourage everyone to apply and grow with us. Even if you may not tick all the boxes of the requirements, we are happy to hear about the value you can add to the team. We are all learners!  We are looking forward to your application! We offer remote work from the following locations:  You will join the company analytics group & be a part of the Financial Analytics team. The focus here is to provide timely, accurate data driven insights to various stakeholders within the internal Finance organization. Build Financial Dashboards and models for descriptive, statistical and econometrics analytics that propel the organisation further Write SQL queries to derive insights from Big Data and present recommendations to stakeholders Work closely with different business teams to uncover opportunities to solve problems using data & analysis Work closely with analytics engineers and data scientists to collaborate on delivering insights Communicate complex solutions and analysis to diverse audience in simple language 1+ years of industry experience as a Data Analyst / BI Analyst / Data Scientist or equivalent, ideally in a tech company. Exposure to Corporate Finance is a plus Good SQL and data visualization skills with experience in creating dashboards in Looker, Tableau or similar Excellent attention to details and comfortable working in fast-paced environments with constantly changing priorities Experience with Google Sheets and Slides as well as coding languages like Python or R is an added advantage Always curious to learn new things and develop yourself Join us at the forefront of one of the most exciting and rapidly moving industries We’re agile, we’re growing and so will you! At TIER, there’s space for exponential professional development and room to make a huge impact on the business going forward Being part of the team means you’re part of its success. Our ESOP program gives you an opportunity to have a share in the company – nothing like invested interest! We appreciate your talent and support your growth with an annual development budgetSurf your city with free rides on our e-scooters, e-mopeds and e-bikes Diversity and inclusivity is super important to us, so enjoy initiatives and programs such as #WomenofTIER Expect company onboarding and team events with international colleagues from all over the world Benefit from flexible hours and our work from home policy.",www.indeed.com/rc/clk?jk=4dd26cd2a454a418&fccid=b4a5a02a05d82298&vjs=3,20220121
37,Data Analyst,"Altair Data Resources, Inc.","  Altair Data Resources is seeking an entry-level Data Analyst who is looking for an opportunity to work in an entrepreneurial, high-growth, enthusiastic environment. You will gain significant experience within our Data Management group helping clients understand more about their data. Using our analytics and visualization tools, you will gain experience working with industry-leading software applications such as Alteryx, Python, Power BI, R and SQL.   Data Analyst Job Duties  Data analyst responsibilities include conducting analysis and producing datasets based on customer or manager requirements. Data analysts will develop analysis and reporting capabilities. They will also monitor key performance indicators and quality control plans to identify improvements.   Data Analyst Responsibilities   Data Analyst Job Requirements   Interpret data, analyze results using statistical techniques and provide ongoing reports   Develop and implement databases, data collection systems, data analytics and other strategies that optimize statistical efficiency and quality   Acquire data from primary or secondary data sources and maintain databases/data systems   Identify, analyze, and interpret trends or patterns in complex data sets   Filter and “clean” data by reviewing computer reports and performance indicators to locate and correct code problems   Work with management to prioritize business and information needs   Locate and define new process improvement opportunities   Proven working experience as a data analyst or business data analyst. Class project experience may be substituted for work experience.   Technical expertise regarding data models, data processing, data mining and segmentation techniques. Quality control methodologies are a plus (Lean, Six Sigma).   Strong knowledge of and experience with reporting packages (Tableau, Power BI, etc.), databases (SQL etc.), programming (Python, JavaScript, or ETL frameworks)   Knowledge of statistics and experience using statistical packages for analyzing datasets (Excel, SPSS, SAS, R etc.)   Strong analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy   Adept at queries, report writing and presenting findings   Working towards or completed BS or MS in Mathematics, Computer Science, Data Science, Information Management or Statistics",www.indeed.com/rc/clk?jk=28ea40bd2b1e76da&fccid=8d86980ce57b1a9b&vjs=3,20220121
38,Data Analyst,Reynolds and Reynolds,"The Data Analyst is responsible for collecting, organizing, and reporting data on a wide variety of automotive retail metrics. More specifically, the Data Analyst will acquire, filter, and clean data from databases. They will interpret and analyze that data using statistical techniques. This position will involve working with management to prioritize business needs. Additional responsibilities include developing and implementing data collection systems to optimize data quality and improve current department processes.  Bachelor’s degree or relevant work history in math, statistics, or related field  Technical expertise regarding data mining and data segmentation techniques  Knowledge of statistics and experience using statistical packages for analyzing data sets (e.g. Microsoft Excel, etc.)  Strong analytical skills  Ability to communicate complex ideas and results into straightforward concepts for a more general audience",www.indeed.com/rc/clk?jk=fb22b1191b6bf764&fccid=f28d659c13a0ec47&vjs=3,20220121
39,Data Analyst,"Workforce Enterprises WFE, Inc.",Workforce Enterprises is seeking a Data Analyst to become an integral part of our team! Responsibilities: Qualifications: Job Type: Full-time Pay: $18.00 - $19.00 per hour Schedule: Work Location: One location Use data to understand business patterns and trends Analyze internal and external data through quantitative research Communicate findings to company through standard and ad hoc reports Promote best practices in data analysis and reporting Collaborate with cross-functional teams KPI data organizer Basics with Power Point and Excel Time study and SOP organizer Proficient in English Knowledge of statistical tools and business reporting Strong problem solving and critical thinking skills Strong attention to detail Ability to prioritize and multitask Half the time in warehouse/ office work 8 hour shift Monday to Friday,"www.indeed.com/company/Workforce-Enterprises-WFE,-Inc./jobs/Data-Analyst-b94e221d102d71c5?fccid=52de28dc880a2562&vjs=3",20220121
40,Data & Reporting Analyst - Personal Lines P&C Insurance,The Hanover Insurance Group,"Analyze loss ratio and production trends at the Agency level, including root causes and recommendations for improvement Evaluate portfolio trends at state, market and Agency level including identifying outliers requiring deeper dive analysis Communicate findings and recommendations to State Manager, Regional VP and Territory Sales Manager. May include delivery Coordinate all Agency-level reports available across the organization (production, Q-Score, book roll metrics, etc.) and identify monthly / quarterly shifts in results to be communicated to State Manager / State Analysts and field leadership. Make recommendations for follow-up analysis as directed Work with individual State Managers to develop key metrics for success, and report monthly / quarterly on progress to goals. (goals can be established by market, by Agent or state level) Begin to be involved in agency relationships and use data to work with field and state teams to better understand the market In conjunction with State Managers within assigned territory, achieves the annual Personal Lines plan for loss ratio, premium, new business, profile improvement and renewal retention Analyze blocks of business across geography, agency, time and characteristics Engage with State Manager / RVP / TSM on key findings when requested Work with fellow analysts across the business to develop best practices and improved drills around Agency level analysis. Bachelor’s Degree preferred but not required. Typically has 2-3+ total years related experience, generally in financial or business analysis; preferably within the P&C industry Solid verbal and written communication skills Demonstrated aptitude to understand and comprehend business and financial based logic Interpersonal skills with the ability to work in a team environment Knowledge of multiple state products and regulations is required Proven knowledge and understanding of the insurance industry Skilled analytical and problem solving. Ability to evaluate and compile large and somewhat complex data sets and reports Decision making skills Analytical Thinking - Applies analytical techniques, e.g., separating a complex whole into its parts or elements to resolve problems or issues Relationship Building/Collaboration – Effective in cultivating strong business relationships, able to overcome obstacles and find common ground for pursuing business opportunities. Able to identify and pull the right people/functions together to create plans and resolve problems Manages Priorities – Identifies and executes to key priorities, recognizes problems and facilitates solutions. Innovative, knows when and how to ask for extra resources Results Orientation – Sets and pursues aggressive goals in support of business strategy and cascading goals. Spends time on what is important; ability to prioritize work. Creates focus; drives for and achieves results Ability to use a personal computer and other standard office equipment Ability to travel as necessary Ability to sit and/or stand for extended periods Medical, dental, vision, life, and disability insurance 401K with a company match Tuition reimbursement PTO Company paid holidays Flexible work arrangements On-site medical/wellness center (Worcester only)",www.indeed.com/rc/clk?jk=ab0c3c9c9cdc7464&fccid=586c8a8a205f16bb&vjs=3,20220121
